time,Google_impressions,Google_Spend,Bing_Impressions,Bing_Spend,Facebook_Impressions,Facebook_Spend,DV360_Impressions,DV360_spend,Podcasts_impressions,Podcasts-spend,Amazon_Impressions,Amazon_spend,Inuvo_Impressions,Inuvo_Spend,Nexen_Impressions,Nexen_Spend,Trade Desk_Impressions,Trade Desk_Spend,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2025-04-12,8564770,8565,1120660,1120.66,5963230,5963.23,0,0,0,0,4221620,4221.62,5181630,5181.63,0,0,0,0,0,0,0.43,293977.19
2025-04-13,9095850,9096,1135410,1135.41,7248810,7248.81,0,0,0,0,4331500,4331.5,5494670,5494.67,0,0,0,0,0,0,0.43,258394.94
2025-04-14,8608000,8608,1193500,1193.5,7636660,7636.66,0,0,0,0,4241180,4241.18,5578470,5578.47,0,0,0,0,0,0,0.43,347865.74
2025-04-15,9733740,9734,1215650,1215.65,12392650,12392.65,0,0,0,0,4190110,4190.11,5433510,5433.51,0,0,0,0,0,0,0.43,344973.31
2025-04-16,9845730,9846,1200890,1200.89,14676760,14676.76,0,0,0,0,4273940,4273.94,5692090,5692.09,0,0,0,0,0,0,0.43,348558.84
2025-04-17,10700380,10700,1166140,1166.14,16101020,16101.02,0,0,0,0,4249600,4249.6,5894830,5894.83,0,0,0,0,0,0,0.43,344755.08
2025-04-18,11313550,11314,1189150,1189.15,20893510,20893.51,0,0,0,0,4312690,4312.69,5977040,5977.04,0,0,0,0,0,0,0.43,352265.91
2025-04-19,7590360,7590,1185940,1185.94,20386480,20386.48,0,0,0,0,4168970,4168.97,6026780,6026.78,0,0,0,0,0,0,0.43,290137.35
2025-04-20,46360,46,1135250,1135.25,21737550,21737.55,0,0,0,0,4320520,4320.52,6125640,6125.64,0,0,0,0,0,0,0.43,315172.54
2025-04-21,7500260,7500,1376090,1376.09,7806880,7806.88,0,0,0,0,4327650,4327.65,5915840,5915.84,0,0,0,0,0,0,0,335571.95
2025-04-22,12198460,12198,1366680,1366.68,7831640,7831.64,0,0,0,0,4252970,4252.97,5845520,5845.52,0,0,0,0,0,0,0,377812.61
2025-04-23,10976310,10976,1327790,1327.79,7670870,7670.87,0,0,0,0,4173740,4173.74,6572930,6572.93,0,0,0,0,0,0,0,331850.03
2025-04-24,11889720,11890,1450100,1450.1,7631950,7631.95,0,0,0,0,4209250,4209.25,6085970,6085.97,0,0,0,0,0,0,0,317739.27
2025-04-25,13008640,13009,1344350,1344.35,7703380,7703.38,0,0,0,0,4025990,4025.99,6086540,6086.54,0,0,0,0,0,0,0.2,335078.79
2025-04-26,13572770,13573,1275130,1275.13,28818840,28818.84,0,0,0,0,4199330,4199.33,6828810,6828.81,0,0,0,0,0,0,0.27,359644.76
2025-04-27,11952270,11952,1501730,1501.73,7622460,7622.46,0,0,0,0,4158500,4158.5,6799540,6799.54,0,0,0,0,0,0,0.41,360783.51
2025-04-28,12038840,12039,2352050,2352.05,1681880,1681.88,1386910,1386.91,0,0,4175240,4175.24,5740580,5740.58,0,0,0,0,0,0,0.41,431847.46
2025-04-29,11769260,11769,2785480,2785.48,1510490,1510.49,548700,548.7,0,0,3436210,3436.21,5294660,5294.66,0,0,0,0,0,0,0.41,416175.96
2025-04-30,10796210,10796,2561200,2561.2,1321590,1321.59,0,0,0,0,3233220,3233.22,6301520,6301.52,0,0,0,0,0,0,0.41,449393.13
2025-05-01,10847460,10847,2220330,2220.33,5931100,5931.1,2524060,2524.06,193120,193.12,4277550,4277.55,6450290,6450.29,0,0,0,0,0,0,0.41,429612.98
2025-05-02,12242810,12243,2029500,2029.5,9619850,9619.85,2876020,2876.02,258060,258.06,4428420,4428.42,6466520,6466.52,0,0,0,0,0,0,0.41,401569.14
2025-05-03,11141110,11141,1766310,1766.31,9533990,9533.99,2858710,2858.71,139290,139.29,4273400,4273.4,6325270,6325.27,0,0,0,0,0,0,0.41,354055.71
2025-05-04,12273810,12274,1984590,1984.59,11132510,11132.51,2715680,2715.68,72620,72.62,4432230,4432.23,6531870,6531.87,0,0,0,0,0,0,0.41,380578.43
2025-05-05,13683780,13684,2100860,2100.86,10193620,10193.62,2538700,2538.7,169800,169.8,4420920,4420.92,6329570,6329.57,0,0,0,0,0,0,0.41,452929.45
2025-05-06,9773610,9774,954370,954.37,8740680,8740.68,2541110,2541.11,205620,205.62,4450100,4450.1,5301430,5301.43,0,0,0,0,0,0,0.41,383852.41
2025-05-07,8882020,8882,760450,760.45,8536110,8536.11,2513960,2513.96,257910,257.91,4448540,4448.54,5182350,5182.35,0,0,0,0,0,0,0.41,369451.22
2025-05-08,9135820,9136,733470,733.47,8666130,8666.13,2839880,2839.88,176330,176.33,4429270,4429.27,5175430,5175.43,0,0,0,0,0,0,0.41,356558.53
2025-05-09,10180850,10181,751910,751.91,8572890,8572.89,2878390,2878.39,161620,161.62,4407910,4407.91,5172830,5172.83,0,0,0,0,0,0,0.41,412252.34
2025-05-10,8976240,8976,733890,733.89,6686760,6686.76,2805190,2805.19,46450,46.45,4450840,4450.84,5202500,5202.5,0,0,0,0,0,0,0.41,351417.15
2025-05-11,10044840,10045,716170,716.17,7830560,7830.56,2755600,2755.6,46120,46.12,4454770,4454.77,5247650,5247.65,0,0,0,0,0,0,0.41,337094.62
2025-05-12,10112380,10112,730770,730.77,7709010,7709.01,2519780,2519.78,272490,272.49,4466620,4466.62,5100350,5100.35,0,0,0,0,0,0,0.14,398915
2025-05-13,9311270,9311,755170,755.17,7044160,7044.16,2428010,2428.01,238260,238.26,4404600,4404.6,4918840,4918.84,0,0,0,0,0,0,0.14,400383.05
2025-05-14,9473510,9474,957800,957.8,7049840,7049.84,2444880,2444.88,169150,169.15,4621020,4621.02,4620540,4620.54,0,0,0,0,0,0,0.14,384672.96
2025-05-15,6842420,6842,1000730,1000.73,7284590,7284.59,2464180,2464.18,123600,123.6,4448760,4448.76,3660310,3660.31,0,0,0,0,0,0,0.14,412061
2025-05-16,8705250,8705,1027500,1027.5,7939680,7939.68,2411460,2411.46,57940,57.94,4639010,4639.01,4763260,4763.26,0,0,0,0,0,0,0.36,448020.12
2025-05-17,9881400,9881,1026520,1026.52,8484860,8484.86,2822290,2822.29,16180,16.18,4459570,4459.57,5549080,5549.08,0,0,0,0,0,0,0.3,378582.33
2025-05-18,9598450,9598,1025510,1025.51,8919640,8919.64,2743330,2743.33,38220,38.22,4489760,4489.76,5549960,5549.96,0,0,0,0,0,0,0.2,379338.6
2025-05-19,8595910,8596,1064480,1064.48,9627870,9627.87,2373520,2373.52,86740,86.74,4518030,4518.03,5073530,5073.53,0,0,0,0,0,0,0.2,490997.08
2025-05-20,9343900,9344,1081770,1081.77,10414190,10414.19,2790940,2790.94,616620,616.62,4476870,4476.87,5046770,5046.77,0,0,0,0,0,0,0.2,440994.43
2025-05-21,10294590,10295,1151090,1151.09,10099700,10099.7,2848760,2848.76,1584480,1584.48,4458400,4458.4,5329450,5329.45,0,0,0,0,0,0,0.2,428048.09
2025-05-22,9357260,9357,1081940,1081.94,11314300,11314.3,2843980,2843.98,1612840,1612.84,4440440,4440.44,5315630,5315.63,0,0,0,0,0,0,0.2,453273.5
2025-05-23,8758390,8758,1190350,1190.35,14149850,14149.85,2831470,2831.47,1937700,1937.7,4563970,4563.97,5304870,5304.87,0,0,0,0,0,0,0.2,454459.44
2025-05-24,8920440,8920,1128390,1128.39,14705500,14705.5,3278300,3278.3,1342800,1342.8,4636240,4636.24,5243830,5243.83,0,0,0,0,0,0,0.2,375730.14
2025-05-25,7802310,7802,1206590,1206.59,15714560,15714.56,3172220,3172.22,1713000,1713,4414800,4414.8,5207460,5207.46,0,0,0,0,0,0,0.2,371818.1
2025-05-26,8070520,8071,1226400,1226.4,15439880,15439.88,2724120,2724.12,1813990,1813.99,4561120,4561.12,5257520,5257.52,0,0,0,0,0,0,0.2,463904.7
2025-05-27,6844830,6845,1163780,1163.78,13504780,13504.78,2849680,2849.68,2456730,2456.73,4479330,4479.33,5211780,5211.78,0,0,0,0,0,0,0,388355.35
2025-05-28,6409490,6409,1165310,1165.31,12802870,12802.87,2824880,2824.88,101930,101.93,4474020,4474.02,5274640,5274.64,0,0,0,0,0,0,0,384876.94
2025-05-29,9906480,9906,1148450,1148.45,13606810,13606.81,2721240,2721.24,121280,121.28,4656290,4656.29,5276180,5276.18,0,0,0,0,0,0,0,414218.62
2025-05-30,9552720,9553,1040410,1040.41,13113910,13113.91,2996140,2996.14,158710,158.71,3035370,3035.37,5056660,5056.66,0,0,0,0,0,0,0,358824.73
2025-05-31,8216860,8217,1057420,1057.42,13077620,13077.62,2207940,2207.94,54760,54.76,2744000,2744,5219990,5219.99,0,0,0,0,0,0,0,312992.28
2025-06-01,6792080,6792,1089280,1089.28,15085440,15085.44,0,0,250,0.25,5030390,5030.39,5012870,5012.87,0,0,0,0,0,0,0.27,383861.51
2025-06-02,7254590,7255,1121990,1121.99,7803590,7803.59,2283140,2283.14,829550,829.55,4792480,4792.48,5035970,5035.97,0,0,0,0,0,0,0.27,483450.58
2025-06-03,6901480,6901,1128380,1128.38,5524510,5524.51,3542470,3542.47,1562910,1562.91,4870130,4870.13,4960850,4960.85,0,0,0,0,0,0,0.27,571454.29
2025-06-04,5928030,5928,1137350,1137.35,5009780,5009.78,3508980,3508.98,1555900,1555.9,4841850,4841.85,4909280,4909.28,0,0,0,0,0,0,0.27,442548.9
2025-06-05,5886560,5887,1137220,1137.22,5170100,5170.1,3341000,3341,1601100,1601.1,4676780,4676.78,5059380,5059.38,0,0,0,0,0,0,0.27,457036.83
2025-06-06,5926830,5927,1133950,1133.95,5015560,5015.56,3325260,3325.26,1526810,1526.81,4738240,4738.24,5103840,5103.84,0,0,0,0,0,0,0.27,437034.08
2025-06-07,5748290,5748,1120270,1120.27,5123940,5123.94,3890990,3890.99,1510940,1510.94,4853140,4853.14,4857710,4857.71,0,0,0,0,0,0,0.27,404939.48
2025-06-08,5694350,5694,993990,993.99,6026480,6026.48,3863000,3863,1495090,1495.09,4979670,4979.67,5111370,5111.37,0,0,0,0,0,0,0.27,402202.8
2025-06-09,6954290,6954,1116110,1116.11,5226850,5226.85,3418820,3418.82,1483770,1483.77,4800030,4800.03,4916170,4916.17,0,0,0,0,0,0,0.27,480552.95
2025-06-10,7047760,7048,1092540,1092.54,5491360,5491.36,3261830,3261.83,1470980,1470.98,4851220,4851.22,5097760,5097.76,0,0,0,0,0,0,0.27,468693.87
2025-06-11,7474000,7474,914840,914.84,4257800,4257.8,3578990,3578.99,1442940,1442.94,4866810,4866.81,5402420,5402.42,0,0,0,0,0,0,0.27,454878.37
2025-06-12,8760730,8761,953610,953.61,4547300,4547.3,3310090,3310.09,1415540,1415.54,4751150,4751.15,4677460,4677.46,0,0,0,0,0,0,0.27,454432.65
2025-06-13,8737820,8738,961140,961.14,4513070,4513.07,3845890,3845.89,1348610,1348.61,4778120,4778.12,5177750,5177.75,0,0,0,0,0,0,0.27,469080.32
2025-06-14,8639200,8639,979790,979.79,4299640,4299.64,3809640,3809.64,1372080,1372.08,4856530,4856.53,5129860,5129.86,0,0,0,0,0,0,0.27,413172.01
2025-06-15,8396090,8396,969910,969.91,5040300,5040.3,3764700,3764.7,1366260,1366.26,4847990,4847.99,5216090,5216.09,0,0,0,0,0,0,0.27,407778.94
2025-06-16,8292610,8293,1005780,1005.78,4456220,4456.22,3289040,3289.04,1252710,1252.71,4637110,4637.11,5362390,5362.39,0,0,0,0,0,0,0,377828.75
2025-06-17,11508760,11509,1393270,1393.27,11283550,11283.55,3270180,3270.18,1331860,1331.86,4909660,4909.66,5867600,5867.6,0,0,0,0,0,0,0.32,582164.94
2025-06-18,9157700,9158,1454000,1454,11635820,11635.82,3363670,3363.67,1343210,1343.21,4863990,4863.99,5865030,5865.03,0,0,0,0,0,0,0.32,498340.15
2025-06-19,8954630,8955,949810,949.81,9851090,9851.09,3229350,3229.35,1287480,1287.48,4939090,4939.09,5805540,5805.54,0,0,0,0,0,0,0.32,524347.2
2025-06-20,11181290,11181,1167500,1167.5,6981730,6981.73,3305160,3305.16,2661270,2661.27,4884180,4884.18,5574270,5574.27,0,0,0,0,0,0,0.32,520977.83
2025-06-21,10742720,10743,1187090,1187.09,7321420,7321.42,3737390,3737.39,2615390,2615.39,5247210,5247.21,5410610,5410.61,0,0,0,0,0,0,0.32,442455.78
2025-06-22,11067500,11068,1240570,1240.57,10508820,10508.82,3666580,3666.58,2571200,2571.2,5628680,5628.68,5796050,5796.05,0,0,0,0,0,0,0.32,422877.72
2025-06-23,12324040,12324,2149420,2149.42,17183930,17183.93,3371070,3371.07,2414390,2414.39,5112130,5112.13,4958900,4958.9,0,0,0,0,0,0,0.32,557138.69
2025-06-24,7664520,7665,2428850,2428.85,18776440,18776.44,3281500,3281.5,2350090,2350.09,4854650,4854.65,4872010,4872.01,0,0,0,0,0,0,0.32,544059.2
2025-06-25,14373070,14373,2231670,2231.67,18132940,18132.94,3261390,3261.39,2494350,2494.35,4707790,4707.79,5765230,5765.23,0,0,0,0,0,0,0.32,555669.43
2025-06-26,14001090,14001,2279570,2279.57,17873960,17873.96,3342710,3342.71,2834770,2834.77,4982620,4982.62,6311650,6311.65,0,0,0,0,0,0,0.32,526815.02
2025-06-27,17785930,17786,2141860,2141.86,17786820,17786.82,3457410,3457.41,3473500,3473.5,4789470,4789.47,5770530,5770.53,0,0,0,0,0,0,0.32,542003.73
2025-06-28,20312500,20313,2129170,2129.17,19155380,19155.38,4876810,4876.81,4227300,4227.3,4788210,4788.21,6285590,6285.59,0,0,0,0,0,0,0.32,470467.14
2025-06-29,18180300,18180,2108080,2108.08,31846470,31846.47,2125950,2125.95,415710,415.71,3110560,3110.56,5598060,5598.06,0,0,0,0,0,0,0.32,541331.77
2025-06-30,27055690,27056,2972180,2972.18,26792340,26792.34,1286320,1286.32,0,0,3011180,3011.18,2842490,2842.49,0,0,0,0,0,0,0.32,603982.71
